id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,references,order,family,scientificName,Duplicated?,Native Status,C-value,order,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,Timeframe,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,recordSecurity,securityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID
606851,Harvard University,NEBC,,PreservedSpecimen,ca8b3277-e88f-426f-a44a-babac4e526d2,barcode-00562867,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Caryophyllales|Polygonaceae|Reynoutria,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=606851,Caryophyllales,Polygonaceae,Polygonum cuspidatum,,Non native,0,2000,861446,Houtt.,Reynoutria,,japonica,,,,,Species,,,,,,,,L. J. Mehrhoff & E. Corrigan,,21002,9/7/00,,Post,9,7,251,,7-Sep-00,,,,,,,21002,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,West Springfield,West Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,4/13/21 7:14,ca8b3277-e88f-426f-a44a-babac4e526d2,32,e0408f53-cfe0-4ccc-baff-c70442d7778c
2798623,Academy of Natural Sciences of Philadelphia,PH,,preservedspecimen,3792a0d2-ccff-43ff-92e5-444c15d879e6,PH00247634,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Asterales|Asteraceae|Aster,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=2798623,Asterales,Asteraceae,Aster ericoides,,Non native,0,1966,851860,L.,Aster,,ericoides,,,,,Species,,,,PH filed-as name,,,,H. E. Ahles,,64848,10/8/66,,Post,10,8,281,,10/8/66,,cinder bed along railroad,,,,,,,,,,,,,,,,,,,,,,,,,,United States,,Massachusetts,Hampden,,"Springfield, along the Connecticut River",,0,,,,,,,,,,,,,,,,,,,,rhoadsaf,7/16/23 7:02,12780901,13,ee163e00-b669-4b74-ba68-d50071204abd
1896551,NY,NY,,PreservedSpecimen,a3d9df39-748a-46b7-a82b-5e032c0045b0,751850,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Solanales|Solanaceae|Solanum,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=1896551,Solanales,Solanaceae,Solanum americanum,,Non native,0,1966,832559,Mill.,Solanum,,americanum,,,,,Species,,,,,,,,H. E. Ahles,,64847,10/8/66,,Post,10,8,281,281,8-Oct-66,,Disturbed,,,,,,,,,,,,,Flower | Fertile | Fruit,,,,,,,,,,,,,United States of America,US,Massachusetts,Hampden,,"Slope to the Connecticut River, Springfield.",,0,,,,,,,,,,,,,,,,,,,en,,2/1/17 0:00,a3d9df39-748a-46b7-a82b-5e032c0045b0,5,abdff6e6-77df-4ba6-81b2-265bb4a7bcbd
742035,Harvard University,NEBC,,PreservedSpecimen,b61afcb8-f497-4aa7-a69b-d480f0d1f238,barcode-00751017,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Fabales|Fabaceae|Vicia,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=742035,Fabales,Fabaceae,Vicia tetrasperma,,Non native,0,1973,834401,(L.) Schreb.,Vicia,,tetrasperma,,,,,Species,,,,,,,,H. E. Ahles,,77846,7/17/73,,Post,7,17,198,,17-Jul-73,,,,,,,77846,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,1/14/15 21:19,b61afcb8-f497-4aa7-a69b-d480f0d1f238,32,3ddf7fa8-c6b6-46a4-9d7b-db70b0925c6e
654810,Harvard University,NEBC,,PreservedSpecimen,38689858-b85b-403b-82e6-9ec4a69474cd,barcode-00583561,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Poales|Poaceae|Poa,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=654810,Poales,Poaceae,Poa bulbosa,,Non native,0,1992,829738,L.,Poa,,bulbosa,,,,,Species,,,,,,,,D. A. Lovejoy,,,5/5/92,,Post,5,5,126,,5-May-92,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,6/18/14 10:38,38689858-b85b-403b-82e6-9ec4a69474cd,32,2e4013e3-8bd6-4626-8c11-fabdc2abaf7b
619493,Harvard University,NEBC,,PreservedSpecimen,84a62855-701d-44a0-a2c2-80471c532c54,barcode-00606439,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Caryophyllales|Amaranthaceae|Froelichia,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=619493,Caryophyllales,Cyperaceae,Froelichia gracilis,,Non native,0,1995,823425,(Hook.) Moq.,Froelichia,,gracilis,,,,,Species,,,,,,,,L. J. Mehrhoff,,18473,9/23/95,,Post,9,23,266,,23-Sep-95,,,,,,,18473,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,6/14/14 11:12,84a62855-701d-44a0-a2c2-80471c532c54,32,02b43106-e087-4de4-bf95-f37e482ab02c
652310,Harvard University,NEBC,,PreservedSpecimen,3a93668d-188c-42cf-a4dc-226aa420dc14,barcode-00594768,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Poales|Poaceae|Eragrostis,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=652310,Poales,Poaceae,Eragrostis minor,,Non native,0,1995,822326,Host,Eragrostis,,minor,,,,,Species,,,,,,,,D. A. Lovejoy,,,9/12/95,,Post,9,12,255,,12 Sept. 1995,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,6/19/14 5:36,3a93668d-188c-42cf-a4dc-226aa420dc14,32,fbc62363-7ae7-40b4-8e5d-9eb07bd48604
650875,Harvard University,NEBC,,PreservedSpecimen,64ac0a36-4875-4037-a885-469dd0440e27,barcode-00622921,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Poales|Poaceae|Arrhenatherum,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=650875,Poales,Poaceae,Arrhenatherum elatius,,Non native,0,1999,816975,(L.) P. Beauv. ex J. Presl & C. Presl,Arrhenatherum,,elatius,,,,,Species,,,,,,,,D. Guyett,,,6/18/99,,Post,6,18,169,,18-Jun-99,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,6/19/14 1:19,64ac0a36-4875-4037-a885-469dd0440e27,32,e9d2343c-dceb-42ca-b082-a3f5bf4b08e6
748622,Harvard University,NEBC,,PreservedSpecimen,c0358a3d-ccb5-44d3-8ec9-2c73845e4064,barcode-00656706,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Boraginales|Boraginaceae|Myosotis,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=748622,Boraginales,Boraginaceae,Myosotis stricta,,Non native,0,1999,827573,Link ex Roem. & Schult.,Myosotis,,stricta,,,,,Species,,,,,,,,T. Zebryk,,5990,4/25/99,,Post,4,25,115,,25-Apr-99,,,,,,,5990,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,11/12/14 0:41,c0358a3d-ccb5-44d3-8ec9-2c73845e4064,32,36116bf9-f26c-4815-a99d-98ae7996c15c
654812,Harvard University,NEBC,,PreservedSpecimen,feae06c4-9c67-4640-ba67-9468b27772b6,barcode-00583564,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Poales|Poaceae|Poa,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=654812,Poales,Poaceae,Poa bulbosa,,Non native,0,1999,829738,L.,Poa,,bulbosa,,,,,Species,,,,,,,,T. Zebryk,,5991,4/25/99,,Post,4,25,115,,April 25 1999,,,,,,,5991,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,6/18/14 10:38,feae06c4-9c67-4640-ba67-9468b27772b6,32,6c909f4f-696a-47bf-ba64-91052fca5f33
1115711,Harvard University,NEBC,,PreservedSpecimen,496615e2-9d33-11e5-b5e0-001ec9fd629b,barcode-01038392,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Boraginales|Boraginaceae,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=1115711,Boraginales,Boraginaceae,Lithospermum arvense,,Non native,0,1999,,(Linnaeus) I. M. Johnston,,,,,,,,,,,,,,,,T. Zebryk,,5983,4/25/99,,Post,4,25,115,,April 25 1999,,,,,,,5983,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,12/7/15 17:38,496615e2-9d33-11e5-b5e0-001ec9fd629b,32,ed544547-5df1-4228-aae8-72c639ecd259
